id,name
5898,Septic Flesh
5899,Misery Index
5900,Unleashed
5901,Septycal Gorge
5902,Acid Bath
5903,Wolfbrigade
5904,Defeated Sanity
5905,Neurosis
5906,Rotting Christ
5907,State of Mind
5908,Lunar Aurora
5909,Electric Wizard
5910,The Ocean
5911,Infernal Revulsion
5912,The Qemists
5913,Tides From Nebula
5914,Severe Torture
5915,Upcdowncleftcrightcabc+start
5916,Inherit Disease
5917,Maybeshewill
5918,Iron Monkey
5919,Abominable Putridity
5920,Malevolent Creation
5921,Francesco Guccini
5922,Endstille
5923,Pretty Lights
5924,Sinister
5925,Kronos
5926,Celeste
5927,Dolphin
5928,Дубовый Гаайъ
5929,Мишины Дельфины
5930,Крематорий
5931,Аквариум
5932,Morten Harket
5933,Lumen
5934,Блондинка Ксю
5935,Пси(Х)еЯ
5936,Чайф
5937,Алиса
5938,Михей
5939,Чиж
5940,Чичерина
5941,СерьГа
5942,Bonus-Дельфин
5943,Мальчишник
5944,Дельфин feat. Stella
5945,Михей и Джуманджи
5946,The Wailers
5947,Дельфин и Спирали
5948,Машина времени
5949,НАСТЯ
5950,Танцы Минус
5951,Настя
5952,Чиж и Со
5953,Пси(Х)ея
5954,Mo' Horizons
5955,Andrius Mamontovas
5956,Rob Thomas
5957,Гости Из Будущего
5958,Late Night Alumni
5959,Daughtry
5960,Molly Johnson
5961,Koop
5962,Nino Katamadze & Insight
5963,Blank & Jones
5964,Foje
5965,Nek
5966,Will Young
5967,M People
5968,Kaskade
5969,Jurga
5970,Alina Orlova
5971,Daniel Powter
5972,Atif Aslam
5973,Chris Daughtry
5974,Maria Callas
5975,Nitin Sawhney
5976,Chris de Burgh
5977,Pink Martini
5978,Macy Gray
5979,Elefante
5980,Массква
5981,Lene Marlin
5982,A.R. Rahman
5983,Abhijeet Sawant
5984,Slowdive
5985,Julee Cruise
5986,Angelo Badalamenti
5987,Shoc Corridor
5988,Robert Plant
5989,Chris Isaak
5990,Mazzy Star
5991,Romeo Void
5992,Soda Stereo
5993,This Mortal Coil
5994,Colin Newman
5995,Grand Popo Football Club
5996,Peggy Lee
5997,Manuel García
5998,Javiera Mena
5999,Gepe
6000,Lucybell
6001,The Gathering
6002,CocoRosie
6003,Entre Ríos
6004,Camila Moreno
6005,Jorge Drexler
6006,Happoradio
6007,Neljä Ruusua
6008,Scandinavian Music Group
6009,Bad Boys Blue
6010,Secret Service
6011,Moonlight Affair
6012,Ilkka Alanko
6013,Kaija Kärkinen
6014,Basic Element
6015,PMMP
6016,Silent Circle
6017,Vesterinen yhtyeineen
6018,Fancy
6019,Apulanta
6020,Bryan Ferry
6021,Asia
6022,Tehosekoitin
6023,Olavi Uusivirta
6024,Laura Närhi
6025,Chisu
6026,Jon Peafield
6027,Kutless
6028,12 Stones
6029,Seether (Feat. Amy Lee)
6030,Marli
6031,Evan Taubenfeld
6032,Tamara Angel
6033,The Cab ft. Hey Monday
6034,10cc
6035,Francis Dunnery
6036,It Bites
6037,Retro
6038,Wings
6039,RealTobacco
6040,Riverside
6041,The Associates
6042,Jellyfish
6043,Skindred
6044,Hundred Reasons
6045,Feeder
6046,Puddle of Mudd
6047,DJ BoBo
6048,Alcazar
6049,Double You
6050,DJ Calboy
6051,Mr. President
6052,Joy Salinas
6053,Alexia
6054,Corona
6055,E-Rotic
6056,Schnuffel
6057,The Soundlovers
6058,Jenny Berggren
6059,ASAP
6060,Whigfield
6061,SNZ
6062,LaVive
6063,J.K.
6064,Masterboy
6065,Leilah Moreno
6066,Modern Talking
6067,Taleesa
6068,Conexão Midi
6069,No Mercy
6070,Alex C
6071,Undercover
6072,2 Brothers on the 4th Floor
6073,Vengaboys
6074,Fun Factory
6075,DJ Ötzi
6076,Ice MC
6077,Andrew Sixty
6078,Haddaway
6079,Fourteen 14
6080,Dr. Alban
6081,Paps 'N' Skar
6082,Eiffel 65
6083,Rosenstolz
6084,Miss Papaya
6085,Gigi D'Agostino
6086,Final Selection
6087,Tom Jones
6088,Mesh
6089,Бригада С
6090,Lou Reed & John Cale
6091,Bertine Zetlitz
6092,Everything but the Girl
6093,Shocking Blue
6094,Tanita Tikaram
6095,Blockhead
6096,Sexepil
6097,Veil of Maya
6098,PMtoday
6099,The Contortionist
6100,Circle of Contempt
6101,Last Chance To Reason
6102,Within The Ruins
6103,After the Burial
6104,The Faceless
6105,The Intake of Glass
6106,Conducting From the Grave
6107,Kakuna Vs Metapod
6108,Arbiter
6109,Scale The Summit
6110,City In The Sky
6111,Children of Nova
6112,Across The Sun
6113,Make Them Suffer
6114,In:aviate
6115,Bulb
6116,Rings Of Saturn
6117,CENTURIES APART
6118,An Obscure Signal
6119,Volumes
6120,Structures
6121,Ion Dissonance
6122,Midnight Juggernauts
6123,DJ Risk One
6124,Benny Benassi
6125,The Presets
6126,Monarchy
6127,Mr. Oizo
6128,Chromeo
6129,Boys Noize
6130,We Are Terrorists
6131,Freddie Mercury
6132,Glass Candy
6133,Surkin
6134,JDP
6135,Major Lazer
6136,Ferry Corsten
6137,Gipsy Kings
6138,Grafton Primary
6139,DatA
6140,Penguin Prison
6141,Thomas Bangalter
6142,Damn Arms
6143,2 Unlimited
6144,Soap&Skin
6145,Ampop
6146,Metallic Falcons
6147,Chinawoman
6148,Scout Niblett
6149,MUM
6150,Catch The Clouds
6151,Morphine
6152,Dead Man's Bones
6153,Mount Eerie
6154,Paul Cantelon
6155,Лист
6156,Liquid Divine
6157,Paavoharju
6158,The Brian Jonestown Massacre
6159,The Black Angels
6160,The Warlocks
6161,The Lucid Visions
6162,Fela Kuti
6163,Warpaint
6164,Spiritualized
6165,Martin Carthy & Dave Swarbrick
6166,The Shortwave Set
6167,Darker My Love
6168,The Rutles
6169,The Dandy Warhols
6170,Paper Fortress
6171,Chatham Rise
6172,Denison Marrs
6173,Brendan Benson
6174,Silversun Pickups
6175,Your Vegas
6176,Imaad Wasif
6177,Sun City Girls
6178,Pylon
6179,Wilco
6180,The Heads
6181,Secret Chiefs 3
6182,Spacemen 3
6186,I Create
6187,Raul Seixas
6189,Cold War Kids
6191,Shikari
6192,Dinosaur Jr.
6194,John Fahey
6195,Trumans Water
6196,The Chariot
6197,The Flatliners
6198,This Is Menace
6199,Cancer Bats
6200,He Is Legend
6201,Heavy Heavy Low Low
6202,Maylene and the Sons of Disaster
6203,From Autumn to Ashes
6204,Scary Kids Scaring Kids
6205,KoЯn
6206,Exit Ten
6207,Some Girls
6208,Emancipator
6209,Badly Drawn Boy
6210,光田康典
6211,Acid House Kings
6213,Lamb
6214,Ben Kweller
6215,The Vines
6216,The Cinematics
6217,Saltillo
6218,The Postal Service
6219,VETO
6221,Bosques de mi Mente
6222,Dirty Elegance
6223,Mike Oldfield
6224,UFO
6225,Status Quo
6226,Vangelis
6227,Flash and the Pan
6228,Porter Band
6229,The Jam
6230,Foreigner
6231,Smokie
6232,The Hooters
6233,Traveling Wilburys
6234,Claire Voyant
6235,Xandria
6236,Leaves' Eyes
6237,Sirenia
6238,Hungry Lucy
6239,Cardamon
6240,Twilight Soundtrack
6241,Now
6242,Shadowplay
6243,Agua de Annique
6244,Chandeen
6245,Mar de Grises
6246,Six Magics
6247,Liv Kristine
6248,Foundation
6249,Fobia
6250,Octavia Sperati
6251,Anneke van Giersbergen
6252,Kari Rueslåtten
6253,Télépopmusik
6254,WIZO
6255,Die Ärzte
6256,Die Toten Hosen
6257,Os Pedrero
6258,Terrorgruppe
6259,Månegarm
6260,Merda
6261,Turmion Kätilöt
6262,Lacrimas Profundere
6263,Asesino
6264,Gramofocas
6265,Poison
6266,Confide
6267,Life in Your Way
6268,"Woe, Is Me"
6269,Blessed by a Broken Heart
6270,Demon Hunter
6271,Disarmonia Mundi
6272,In Irons
6273,Stigmata
6274,Kyte
6275,LeCrae
6276,Vinnie Paz
6277,Switchfoot
6278,Nightrage
6279,Staind
6280,Europe
6281,Nero
6282,ColdWorld
6283,Lucero
6284,The Bouncing Souls
6285,Lifetime
6286,Ann Beretta
6287,The Lawrence Arms
6288,Jawbreaker
6289,Alkaline Trio
6290,Jets to Brazil
6291,Hot Water Music
6292,A Radio With Guts
6293,The Loved Ones
6294,Descendents
6295,Chris Mills
6296,The Gaslight Anthem
6297,Dillinger Four
6298,The Suicide Machines
6299,The Thermals
6300,The Broadways
6301,The Get Up Kids
6302,The Swellers
6303,The Anniversary
6304,Bane
6305,Zolof the Rock & Roll Destroyer
6306,The Hard Lessons
6307,Bear vs. Shark
6308,Streetlight Manifesto
6309,7Seconds
6310,River City Rebels
6311,H2O
6312,Common Rider
6313,Operation Ivy
6314,Angry Samoans
6315,The Satin Peaches
6316,Reel Big Fish
6317,"Defiance, Ohio"
6318,Pennywise
6319,Off With Their Heads
6320,Bombshell Rocks
6321,Bop Star
6322,Strung Out
6323,The Spill Canvas
6324,The Queers
6325,Мои Ракеты Вверх
6326,7раса
6327,The New Law
6328,Everything Is Made in China
6329,Адаптация Пчёл
6330,The American Dollar
6331,ITAKDALEE
6332,Caspian
6333,Мои Любимые Игры
6334,Линия
6335,Slot
6336,Preslee
6337,NEVERSMILE
6338,Rout
6339,Scotch
6340,Eye Alaska
6341,Комната
6342,QUEST PISTOLs
6343,Perfume Genius
6344,Loc-Dog
6345,Tesla Boy
6346,100 Bitches
6347,Audio Bullys
6348,The Author
6349,Netsky
6350,The Undertones
6351,The Yardbirds
6352,Paloma Faith
6353,Lila Downs
6354,Marion Raven
6355,Kill Hannah
6356,Descartes a Kant
6357,Ronan Keating
6358,Marit Larsen
6359,Cauterize
6360,Julieta Venegas
6361,Stefanie Heinzmann
6362,Taking Back Sunday
6363,Stanfour
6364,Every Avenue
6365,Deicide
6366,Deströyer 666
6367,Vintersorg
6368,Entombed
6369,Nargaroth
6370,Borknagar
6371,Burzum
6372,Darkthrone
6373,Celtic Frost
6374,Nihilist
6375,Obituary
6376,Krisiun
6377,Possessed
6378,Girlschool
6379,Chrome Division
6380,Cathedral
6381,Silencer
6382,Glittertind
6383,Sarcófago
6384,Rebel Meets Rebel
6385,Arcturus
6386,Doro
6387,Hellhammer
6388,Mütiilation
6389,The Carburetors
6390,Dissection
6391,Drake Bell
6392,Hayden Panettiere
6393,Wolf Eyes & Black Dice
6394,Corbin Bleu
6395,Andy Fletcher
6396,Minerve
6397,Линда
6398,Валерий Меладзе
6399,Браво
6400,Christian Eigner
6401,Дмитрий Маликов
6402,Гости из будущего
6403,Daggers
6404,Alpinestars
6405,Timofey & Bartosz Brenes vs Terri B!
6406,Timo Maas
6407,Trash Palace
6408,Client
6409,Akcent
6410,Babylonia
6411,Ian Brown
6412,Frozen Plasma
6413,Nephew
6414,Adriano Celentano
6415,Digital Machine
6416,Tricky
6417,Melotron
6418,Evil's Toy
6419,Dark Moor
6420,Derdian
6421,Galneryus
6422,Freedom Call
6423,Fairyland
6424,Heavenly
6425,Nocturnal Rites
6426,Labyrinth
6427,Altaria
6428,Dreamtale
6429,Secret Sphere
6430,Aina
6431,Edenbridge
6432,Royal Hunt
6433,Silent Force
6434,Luca Turilli's Dreamquest
6435,Elvenking
6436,Vision Divine
6437,Lost Horizon
6438,Domine
6439,Symphonity
6440,Aquaria
6441,At Vance
6442,Dream Evil
6443,Battlelore
6444,Damian Marley
6445,Echidna
6446,Walls of Jericho
6447,Morodo
6448,Jermaine Jackson
6449,Barão Vermelho
6450,Rouge
6451,Lionel Richie
6452,É o Tchan
6453,Jimmie's Chicken Shack
6454,Toadies
6455,Wiser Time
6456,Clutch
6457,Alice Donut
6458,The Steepwater Band
6459,Mudhoney
6460,General Patton vs. The X-Ecutioners
6461,Jars of Clay
6462,American Skathic
6463,Gerry Rafferty
6464,Liquid Motor Commission
6465,The Tea Party
6466,Ours
6467,Green Romance Orchestra
6468,Tantric
6469,Tom Petty and the Heartbreakers
6470,Brother Cane
6471,Gin Blossoms
6472,Broadzilla
6473,Cry of Love
6474,Ruth Ruth
6475,MxPx
6476,Poster Children
6477,Marc Ford
6478,Garden of souls
6479,Weather Report
6480,Rebecca St. James
6481,Villa Nah
6482,Sohodolls
6483,The Crash
6484,The Raveonettes
6485,Hellogoodbye
6486,Gentle Touch
6487,"Does It Offend You, Yeah?"
6488,Juvelen
6489,Junior Senior
6490,Uusi Fantasia
6491,Vinylshakerz
6492,Sue and The Unicorn
6493,SynthPop Isn't Coool
6494,Foxboro Hot Tubs
6495,Lungbutter
6496,HealeyIsland
6497,Angry Petunias
6498,Krackatoa
6499,Burrito
6500,Fugdale
6501,Corrientes
6502,Ugress
6503,Rymdkraft
6504,The Peach Tree
6505,Frank Zappa & Captain Beefheart
6506,Pixieguts
6507,A Band Featuring Instruments
6508,Joe Soup
6509,Idiots of Idiocy (I.O.I.)
6510,Glejs
6511,Milo Moesche
6512,Giant Sand
6513,Illicit Love Parade
6514,Remergence
6515,The Mental Attack
6516,Electromagnetic Impulses
6517,Subliminal Attraction
6518,Kyn3ticXR
6519,Nessie & Her Beard
6520,Friends of redhalo
6521,Darius Greene
6522,The Review Board
6523,Sergei Rachmaninoff
6524,Ray Manzarek
6525,"Tutu, No Pushen Eto"
6526,Jūdas graši
6527,Sky Eats Airplane
6528,Smile Empty Soul
6529,Dakota Star
6530,BACK-ON
6531,Stephanie
6532,Our Lady Peace
6533,Greenwheel
6534,The Ataris
6535,The Bravery
6536,Marianas Trench
6537,梶浦由記
6538,Us5
6539,Dishwalla
6540,twin cities
6541,Tulsa
6542,Ryan Adams & The Cardinals
6543,Yuck
6544,Doves
6545,Bad Veins
6546,Stephen Fretwell
6547,Beth Orton
6548,Tame Impala
6549,The Folk Implosion
6550,The Acorn
6551,The Twilight Singers
6552,Black Drawing Chalks
6553,Sky Fetish
6554,Diego Maraschin
6555,Paul Stanley
6557,Turbonegro
6558,Ace Frehley
6559,Forgotten Boys
6560,Cinderella
6561,Inimigos da HP
6562,Jeito Moleque
6563,Fernando & Sorocaba
6564,Turma do Pagode
6565,Edson & Hudson
6566,Armandinho
6567,Pixote
6568,Darvin
6569,Chiclete Com Banana
6570,João Bosco e Vinícius
6571,João Bosco & Vinícius
6573,Victor e Léo
6574,Luan Santana
6580,Sharpay & Ryan
6581,Leslie Mills
6584,hugo pena e gabriel
6586,Grupo Revelação
6587,Jon McLaughlin
6588,Marié Digby
6589,Jennifer Love Hewitt
6590,Josh Kelley
6591,Joe McElderry
6592,Ashley Roberts
6593,The Bangles
6594,Joe Jackson
6595,Dusty Springfield
6596,Grade 8
6597,The Acacia Strain
6598,Dysphoria
6599,The Last Of Lucy
6600,Pro-Pain
6601,Фактор Страха
6602,Слот
6603,Oceano
6604,Terror
6605,Паровоз На Резиновом Ходу
6606,Немоляев-Селезнев
6607,La Vida Cuesta Libertades
6608,My Autumn
6609,Skorbut
6610,Smaxone
6611,Silent Decay
6612,"Jay-Z, Bono, The Edge & Rihanna"
6613,Catch Side
6614,Diwali
6615,JYJ
6616,S.M. THE BALLAD
6617,TEEN TOP
6618,JoMo
6619,War Party
6620,Hank Williams
6621,Uncle Tupelo
6622,Kris Kristofferson
6623,Jana Lewitová/Rudolf Merinský/Pavel Plánka/Hana Fleková/Ingeborg Žadná
6624,Gillian Welch
6625,Kajto
6626,The Flying Burrito Brothers
6627,Kaj Tiel Plu
6628,Meven
6629,The Handsome Family
6630,Steve Earle
6631,Lucinda Williams
6632,Bonnie 'Prince' Billy
6633,NPR
6634,Jacques Yvart
6635,Loretta Lynn
6636,Hank Williams III
6637,Guy Clark
6638,The Band
6639,Billy Bragg & Wilco
6640,Dolchamar
6641,Lou Reed
6642,George Jones
6643,Willie Nelson
6644,Gram Parsons
6645,Emmylou Harris
6646,Seleshe Damessae
6647,ABC Radio National
6648,Yasemin Mori
6649,Nick Black
6650,In Fear and Faith
6651,Liberty X
6652,Res
6653,Lisa Miskovsky
6654,Leon Jackson
6655,K
6656,Brad Kavanagh
6657,NLT
6658,Wonder Girls
6659,Busted
6660,Brooke Hogan
6661,Edward Maya
6662,Jason Derülo
6663,Wynter Gordon
6664,Tinie Tempah
6665,Doda
6666,Amerie
6667,O.N.A.
6668,Virgin
6669,Maria Peszek
6670,Nosowska
6671,Isis Gee
6672,Chylińska
6673,Natalia Kukulska
6674,Ania
6675,Rebecca Black
6676,www.djrobsonmichel.com
6677,Moda
6678,Stefani
6679,Lady Gaga VS Christina Aguilera
6680,Shareefa
6681,Dougie Poynter
6682,Greyson Chance
6683,Azax Syndrom
6684,Xeg
6685,Method Man
6686,RZA
6687,GMS
6688,CPU
6689,Peter Bailey & Richie Santana
6690,Afrika Bambaataa
6691,Invisibl Skratch Piklz
6692,The Coup
6693,Menog
6694,Rinkadink
6695,Sirius Isness
6696,E-40
6697,dead prez
6698,Naughty by Nature
6699,Dubfire
6700,Astrix
6701,Penta
6702,XSI
6703,Gravediggaz
6704,Kalisia
6705,Moonsorrow
6706,Forefather
6707,MARY ROSE
6708,Equilibrium
6709,Brainstorm
6710,Into Eternity
6711,Alcest
6712,In Mourning
6713,Orphaned Land
6714,The Morningside
6715,Obscura
6716,Jamie Cullum
6717,Bow Wow
6718,Ingrid Michaelson
6719,Jazmine Sullivan
6720,Cat Stevens
6721,Desaparecidos
6722,The La's
6723,Pimsleur
6724,Louis La Roche
6725,Tribraco
6726,Unnaddarè
6727,Neo
6728,Mini k Bros
6729,Neilos
6730,Pink Puffers
6731,Snakeprint
6732,Spiral69
6733,Tubax
6734,Goodphellas
6735,Solar Orchestra
6736,Zu
6737,Thrangh
6738,SUPERiO
6739,Squartet
6740,The Recyclers
6741,The Flatlands Collective
6742,Zu & Mats Gustafsson
6743,Mark O'Leary
6744,Rossano Baldini
6745,Steve Lacy With Don Cherry
6746,Zloty Dawai
6747,Henry Threadgill's Zooid
6748,[Br]om
6749,Franco Battiato
6750,Diatribes
6751,Black Bear Combo
6752,Last Exit
6753,The Ganelin Trio
6754,paxit
6755,C.S.I.
6756,Wadada Leo Smith's Golden Quartet
6757,Fred Anderson
6758,Plaistow
6759,Ellery Eskelin
6760,Henry Threadgill & Make a Move
6761,John Tchicai
6762,The Flying Luttenbachers
6763,CCCP – Fedeli Alla Linea
6764,Wozzeck
6765,Tripleplay
6766,Peter Brötzmann
6769,Necrophagist
6770,Evergrey
6771,Adagio
6775,Camel
6778,Psycroptic
6779,Luca Turilli
6780,Blaze
6781,Andromeda
6785,Потап и Настя Каменских
6786,Arash
6787,Пара Нормальных
6788,МакSим
6789,Игра Слов
6790,Green Carnation
6791,My Dying Bride
6792,The Old Dead Tree
6793,Nightingale
6794,Avec Tristesse
6795,Winds
6796,The-Dream
6797,María José
6798,Ana Victoria
6799,Barbara Muñoz
6800,Playa Limbo
6801,Mala Rodríguez
6802,Marta Sánchez
6803,JotDog
6804,Ladyhawke
6805,All Saints
6806,Sam Sparro
6807,Gabriella Cilmi
6808,Tiago Iorc
6809,Roberta Sá
6810,John Legend
6811,Lizz Wright
6812,Ministério Luz
6813,Teairra Mari
6816,Vanessa da Mata
6817,Tulipa Ruiz
6819,Negra Li
6820,2 Many DJ's
6822,Batmobile
6823,Messer Chups
6824,The Meteors
6825,Tiga
6826,In Flagranti
6827,Kavinsky
6828,Vitalic
6831,Brazilian Girls
6832,Fischerspooner
6833,Sebastian
6834,Trentemøller
6835,Junior Boys
6836,Vivian Girls
6837,Revis
6838,Static Cycle
6839,Silvergun
6840,Big Dismal
6841,A Change of Pace
6842,Ash
6843,Radial Angel
6844,Green River Ordinance
6845,Starfield
6846,Sanctus Real
6847,Fireflight
6848,SEGA
6849,Fighting Instinct
6850,Jeremy Camp
6851,Rains
6852,Alive Inside
6853,Vonray
6854,Silverstone
6855,doubleDrive
6856,Quietdrive
6857,Old Man Shattered
6858,Rush of Fools
6859,Closure
6860,Adelitas Way
6861,Desperation Band
6862,Acceptance
6863,Cutting Pink with Knives
6864,Bedford
6865,Marina Łuczenko
6866,Mrozu
6867,Aura Dione
6868,Robert M
6869,Gosia Andrzejewicz
6870,Katerine Avgoustakis
6871,Troels B. Folmann
6872,Alvin és a Mókusok
6873,Krystal Meyers
6874,Adept
6875,Gareth Emery
6876,Richy Nix
6877,Depresszió
6878,GG Allin
6879,Aesop Rock
6880,Jim Croce
6881,Anal Cunt
6882,Rick Wakeman
6883,That Handsome Devil
6884,"Emerson, Lake & Palmer"
6885,The Ventures
6886,Sweatshop Union
6887,Atheist
6888,Coprofago
6889,Brendon Small
6890,Gentle Giant
6891,Ratos de Porão
6892,The Vibrators
6893,Cachorro Grande
6894,Violator
6895,The Modern Lovers
6896,Tim Maia
6897,Street Bulldogs
6898,Bandas Gaúchas -  www.DownsMtv.com
6899,Pata de Elefante
6900,Planet Hemp
6901,Graforréia Xilarmônica
6902,Ida Maria
6903,S.O.D.
6904,Menstruação Anarquika
6905,The Exploited
6906,Moreira da Silva
6907,New York Dolls
6908,Validuaté
6909,The Saints
6910,The Pipettes
6911,Cody Simpson
6912,N-Dubz
6913,Roxanne Emery
6914,Natalia Kills
6915,Kristin Chenoweth
6916,Eddie
6917,La Oreja de Van Gogh
6918,Nando Reis
6919,Fernanda Takai
6920,Lagwagon
6921,NOFX
6922,No Use for a Name
6923,Cueio Limão
6924,Slick Shoes
6925,Cólera
6926,Rufio
6927,Me First and the Gimme Gimmes
6928,Forfun
6929,SK84
6930,Belvedere
6931,Display
6932,Mest
6933,Less Than Jake
6934,Carbona
6935,Bad Astronaut
6936,Fenix TX
6937,The Starting Line
6938,Rodox
6939,Aditive
6940,Killi
6941,Hardneja Sertacore
6942,Porcos Cegos
6943,Mutação
6944,Houdini
6945,Blind Pigs
6946,Fistt
6947,Face to Face
6948,Gritando HC
6949,Ira!
6950,Strike
6951,Elton
6952,Red Snapper
6953,Cujo
6954,Aoki Takamasa
6955,Tequilajazzz
6956,Pasobionic
6957,Sven Weisemann
6958,KAVver.
6959,Alissid Jazz!
6960,Aoki Takamasa + Tujiko Noriko
6961,Drumcorps
6962,Крихітка Цахес
6963,Funki Porcini
6964,electro jazz divas
6965,ISAN
6966,Gabriel o Pensador
6967,Thaeme Mariôto
6968,Luiza Possi
6969,Cheiro de Amor
6970,Lorena Simpson
6971,Project Pitchfork
6972,Deine Lakaien
6973,Panzer AG
6974,Imperative Reaction
6975,Leæther Strip
6976,In Strict Confidence
6977,Decoded Feedback
6978,Jewelry
6979,Selena Gomez & Demi Lovato
6980,Sandra
6981,Britney Spears vs Avril Lavigne
6982,Miley Cyrus攀
6983,TLC
6984,Crazy Loop
6985,Mini Viva
6986,Demi Lovato Ft. Miley Cyrus Ft. Selena Gomez Ft. Jonas Brothers
6987,Гражданская Оборона
6988,missis Garrison
6989,Flёur
6990,Идефикс
6991,4ре Апреля
6992,Лион
6993,Ассаи
6994,Cubique Music Band
6995,Янка Дягилева
6996,П.Т.В.П.
6997,Легион
6998,Across Five Aprils
6999,Идефикс и Ганза
7000,МС Молодой
7001,Егор и Опизденевшие
7002,Торба-На-Круче
7003,Птаха feat. Ua
7004,Blue London
7005,Мультfильмы
7006,Сурганова и Оркестр
7007,ПолитЗек
7008,Wax Angel
7009,Кедровая Фитобочка
7010,E.S.T.
7011,Ландыши
7012,E Nomine
7013,Berliner Philharmoniker
7014,СЛОТ
7015,Paula Abdul
7016,The Champions
7017,Klaus Badelt
7018,Nicholas Hooper
7019,La Toya Jackson
7020,James Horner
7021,Lebo M
7022,久石譲
7023,Alexandre Desplat
7024,Luisana Lopilato
7025,Tyra Banks
7026,Анастасия Приходько
7027,Patrick Doyle
7028,Eric Serra
7029,Noa
7030,Elton John & Hans Zimmer & Lebo M & South African Chorus
7031,Jelonek
7032,Rebbie Jackson
7033,Apathy
7034,Killwhitneydead
7035,I Declare War
7036,Dr. Acula
7037,And Hell Followed With
7038,Attila
7039,Beneath the Sky
7040,War From a Harlots Mouth
7041,Across the Universe
7042,Upon A Burning Body
7043,King Conquer
7044,Molotov Solution
7045,Salt The Wound
7046,The Tony Danza Tapdance Extravaganza
7047,Deez Nuts
7048,Misery Signals
7049,Novembre
7050,Apatheia
7051,The Real Tuesday Weld
7052,TrollfesT
7053,Valentina Dorme
7054,Caninus
7055,Giuni Russo
7056,Monumentum
7057,Argine
7058,Kyrie
7059,Rome
7060,Aarni
7061,Deinonychus
7062,Cesare Cremonini
7063,Offlaga Disco Pax
7064,Sombre Chemin
7065,Anaal Nathrakh
7066,Storm of Capricorn
7067,Ivan Cattaneo
7068,Ad Hominem
7069,Danny Cavanagh
7070,Drudkh
7071,Kalmah
7072,Jocelyn Pook
7073,CCCP Fedeli alla linea
7074,Gazebo
7075,Cutting Crew
7076,Claudio Baglioni
7077,Nick Kamen
7078,Mr. Mister
7079,Peter Godwin
7080,Olivia
7081,Glenn Medeiros
7082,Bryan Ferry & Roxy Music
7083,Elissa
7084,Wael Kfoury
7085,To/Die/For
7086,Fares Karam
7087,Najwa Karam
7088,Chris Spheeris
7089,To Die For (www.Sarzamin.org)
7090,عمر دياب
7091,Cesária Évora
7092,Elite Force
7093,Black
7094,Team Sleep
7095,Destroy Rebuild Until God Shows
7096,Тихий Джа
7097,Yoav
7098,Esthetic Education
7099,Ocean Colour Scene
7100,Take That
7101,One Night Only
7102,Wakey!Wakey!
7103,Vinnie Vincent Invasion
7104,Pretty Boy Floyd
7105,Nikki Sixx
7106,Dirty Penny
7107,Shotgun Messiah
7108,Nitro
7109,Blackrain
7110,Faster Pussycat
7111,Alleycat Scratch
7112,Swedish Erotica
7113,Headplate
7114,Towers of London
7115,Reckless Love
7116,Bonfire
7117,F.L.A.B
7118,Mattafix
7119,ЗЕМФИРА
7120,Queen + Paul Rodgers
7121,Ber-linn
7122,Sound
7123,BAK XIII
7124,Kromvele
7125,Snatch.
7126,Eraplee Noisewall Orchestra
7127,Le Tigre
7128,Kid Koala
7129,Trash Fashion
7130,The Pigeon Detectives
7131,Twisted Wheel
7132,Britt Nicole
7133,The Rubyz
7134,Dennis
7135,Charlotte Sometimes
7136,Raven-Symoné
7138,Grubson
7139,Tede
7140,Necro
7141,Eldo
7142,Grzegorz Turnau
7143,Lusine
7144,PIH
7145,Basement Jaxx
7148,The Streets
7149,Ten Typ Mes
7150,Tears Run Rings
7151,Rychu Peja SoLUfka
7152,Kangding Ray
7153,Tor Lundvall
7155,Pezet/Małolat
7157,Fokus
7158,Sido
7160,Spor
7161,Calyx & Teebee
7162,Dieselboy
7163,Noisia
7164,ILS
7165,Aiden
7166,Preschool Tea Party Massacre
7167,I Set My Friends On Fire
7168,Elysia
7169,Black Sun Empire
7170,The Agony Scene
7171,Chase & Status
7172,Paul Oakenfold
7173,Juno Reactor
7174,Rob Dougan
7175,Dance Club Massacre
7176,X JAPAN
7177,hide
7178,ZARD
7179,Emilie Autumn
7180,KAT-TUN
7181,AAA
7182,アンティック-珈琲店-
7183,モーニング娘。
7184,清春
7185,Cristina D'Avena
7186,YOSHIKI
7187,LUNA SEA
7188,Lucio Battisti
7189,大塚愛
7190,hitomi
7191,SADS
7192,883
7193,KOKIA
7194,倉木麻衣
7195,ポルノグラフィティ
7196,DJ OZMA
7197,X-Patriate (Alan J. Lipman)
7198,Scala & Kolacny Brothers
7199,Train
7200,Shadows Fall
7201,Throwdown
7202,Maldita
7203,陰陽座
7204,Full Blown Chaos
7205,Cavalera Conspiracy
7207,L'Esprit du Clan
7210,Dio - Distraught Overlord
7211,Modwheelmood
7212,Ferrum
7213,Cinema Strange
7214,Black Heaven
7215,X-Fusion
7216,Ze Smetana
7217,Xe-NONE
7218,Сны Моего Неба
7219,Marcelo D2
7220,Xutos & Pontapés
7221,Glee Cast
7222,Dennis Ferrer
7223,Survivor
7224,Kenny Loggins
7225,Shemales From outta Space of Death
7226,Chelsea Grin
7227,Mein Hünd Morder
7228,Karma Fox pre
7229,His Statue Falls
7230,Eskimo Callboy
7231,Asphix
7232,Karma Fox
7233,69 enfermos
