1950,6,25,15,0,0,52.0,-179.0,6.0
1932,5,5,2,0,0,36.0,-121.0,5.0
1951,9,22,4,0,0,40.2,-127.0,5.6
1952,1,9,0,0,0,43.0,-131.0,6.0
1937,1,29,18,0,0,51.5,-178.0,6.0
1959,2,2,11,0,0,62.5,-153.0,6.0
1959,2,18,7,0,0,62.5,-152.5,6.9
1932,5,21,9,0,0,31.7,-96.4,3.9
1953,5,16,10,0,0,36.67,-121.22,4.5
1953,1,24,23,0,0,51.5,-178.0,6.2
1942,1,22,14,0,0,40.75,-124.5,6.4
1941,1,7,7,0,0,62.5,-153.3,6.0
1943,3,23,1,0,0,37.25,-122.08,4.5
1943,1,13,11,0,0,43.0,-127.5,5.5
1939,5,29,11,0,0,47.75,-121.83,5.2
1939,12,31,22,0,0,35.8,-118.53,4.5
1940,9,19,7,0,0,34.85,-116.58,4.5
1936,4,21,5,0,0,52.25,-169.0,6.7
1942,4,28,11,0,0,61.0,-148.0,6.2
1933,1,10,19,0,0,32.67,-115.5,4.5
1946,7,28,9,0,0,54.25,-160.0,6.7
1934,1,14,19,0,0,37.75,-122.5,5.1
1932,11,7,16,0,0,37.33,-118.67,4.5
1956,3,5,8,0,0,55.0,-159.75,6.7
1953,12,29,16,0,0,37.16,-122.16,4.9
1939,12,6,21,0,0,38.75,-118.0,7.2
1941,7,10,2,0,0,38.75,-118.0,4.5
1944,10,8,23,0,0,38.75,-118.0,4.9
1933,3,16,14,0,0,38.75,-118.0,4.5
1947,2,17,17,0,0,38.8,-118.0,5.0
1937,1,9,21,0,0,38.8,-118.0,5.5
1953,12,6,11,0,0,38.8,-118.0,4.5
1933,1,15,23,0,0,38.75,-118.0,5.3
1936,7,1,11,0,0,38.8,-118.0,4.6
1940,1,26,12,0,0,38.8,-118.0,5.2
1940,4,9,11,0,0,38.8,-118.0,5.0
1940,5,8,20,0,0,38.8,-118.0,5.0
1937,10,4,16,0,0,38.8,-118.0,4.6
1951,4,14,14,0,0,38.8,-118.0,4.6
1933,3,13,2,0,0,38.6,-117.9,4.6
1950,8,14,16,0,0,38.8,-118.0,4.5
1952,6,21,4,0,0,38.8,-118.0,4.7
1934,3,1,11,0,0,38.8,-118.0,5.1
1937,2,9,0,0,0,61.0,-148.0,6.2
1940,6,6,4,0,0,38.75,-118.0,5.7
1947,11,28,20,0,0,39.0,-117.8,5.1
1933,3,2,13,0,0,39.0,-118.0,4.5
1952,10,3,18,0,0,38.9,-117.8,5.2
1934,3,18,8,0,0,38.8,-118.0,4.8
1948,6,28,15,0,0,38.5,-118.0,5.0
1933,2,16,14,0,0,37.33,-118.83,5.0
1958,4,24,21,0,0,38.7,-117.9,5.5
1933,5,15,13,0,0,32.83,-115.75,4.5
1934,12,12,23,0,0,33.62,-117.97,6.3
1933,3,19,12,0,0,33.75,-118.08,4.9
1933,3,19,17,0,0,33.75,-118.08,5.0
1933,3,19,18,0,0,33.75,-118.08,4.6
1933,3,20,0,0,0,33.75,-118.08,4.8
1933,3,20,1,0,0,33.6,-118.0,4.5
1933,3,20,11,0,0,33.75,-118.08,4.6
1933,3,20,14,0,0,33.75,-118.08,5.1
1933,3,21,19,0,0,33.75,-118.08,4.6
1933,3,24,11,0,0,33.75,-118.08,5.0
1933,3,29,4,0,0,33.75,-118.08,4.6
1933,3,29,7,0,0,33.75,-118.08,4.9
1933,3,29,8,0,0,33.75,-118.08,4.7
1939,1,4,22,0,0,33.7,-118.07,5.1
1933,4,1,9,0,0,33.75,-118.08,4.7
1939,2,6,12,0,0,33.57,-117.98,5.2
1940,9,11,19,0,0,33.68,-118.05,5.5
1933,4,13,16,0,0,33.75,-118.08,4.5
1942,12,9,17,0,0,33.7,-118.07,5.1
1933,4,17,22,0,0,33.75,-118.08,5.1
1933,4,26,0,0,0,33.75,-118.13,4.6
1933,5,9,9,0,0,33.85,-118.27,5.0
1933,5,10,17,0,0,33.88,-118.32,4.9
1933,5,18,21,0,0,33.75,-118.08,4.8
1933,4,6,16,0,0,33.75,-118.08,4.6
1933,5,23,10,0,0,33.75,-118.08,4.5
1956,7,6,12,0,0,38.8,-117.6,5.0
1933,6,18,2,0,0,33.75,-118.08,4.5
1933,3,31,0,0,0,33.75,-118.08,4.7
1948,3,26,20,0,0,33.75,-118.08,5.3
1933,5,3,19,0,0,33.75,-118.08,4.5
1954,11,21,22,0,0,33.62,-118.02,5.1
1945,11,25,20,0,0,33.62,-118.02,4.9
1954,12,20,17,0,0,43.5,-129.0,5.5
1938,1,12,2,0,0,58.25,-149.0,5.6
1933,6,19,4,0,0,38.0,-118.0,4.5
1936,1,5,12,0,0,61.25,-150.75,6.9
1946,7,2,2,0,0,52.5,-167.0,6.0
1951,10,8,10,0,0,39.8,-118.1,4.5
1954,6,6,3,0,0,51.75,-173.0,6.5
1944,2,23,17,0,0,38.5,-117.9,5.1
1946,6,8,22,0,0,37.6,-122.0,4.5
1949,6,27,14,0,0,38.5,-118.16,5.2
1942,12,17,7,0,0,38.8,-117.5,5.2
1950,10,28,10,0,0,61.5,-150.5,5.6
1958,10,7,19,0,0,61.0,-151.0,6.2
1954,7,16,15,0,0,61.25,-150.5,6.0
1947,7,30,4,0,0,37.58,-118.8,4.9
1947,8,18,22,0,0,37.58,-118.8,4.9
1956,10,23,23,0,0,39.08,-119.33,6.1
1960,2,14,10,0,0,53.5,-165.0,6.0
1957,1,3,10,0,0,39.2,-118.15,4.6
1945,6,21,9,0,0,51.75,-174.0,6.0
1945,8,3,1,0,0,51.75,-174.0,6.0
1948,9,28,21,0,0,51.75,-174.0,6.2
1950,3,13,8,0,0,51.75,-174.0,6.2
1933,7,31,15,0,0,38.45,-118.16,4.7
1933,8,2,19,0,0,38.42,-118.16,4.7
1956,12,31,1,0,0,53.0,-169.5,6.7
1938,10,13,6,0,0,63.0,-147.0,5.6
1933,8,19,20,0,0,33.33,-116.3,4.7
1933,11,7,10,0,0,35.5,-98.0,3.4
1951,1,23,21,0,0,51.75,-177.0,6.7
1933,11,15,1,0,0,40.08,-123.92,4.6
1944,2,19,9,0,0,33.78,-118.13,5.4
1959,2,5,21,0,0,53.75,-164.0,6.2
1941,10,21,14,0,0,33.95,-118.13,4.3
1945,11,23,14,0,0,38.9,-117.6,5.5
1947,10,30,14,0,0,52.0,-176.0,6.5
1951,6,15,5,0,0,37.2,-122.0,5.0
1934,4,3,17,0,0,32.7,-115.12,4.5
1934,3,8,18,0,0,34.1,-117.68,4.5
1934,4,18,5,0,0,33.62,-118.12,4.5
1956,1,8,17,0,0,38.3,-118.4,5.5
1957,1,30,7,0,0,38.28,-118.36,6.5
1934,4,24,18,0,0,38.3,-118.4,4.5
1958,1,31,15,0,0,38.3,-118.4,4.9
1960,10,7,10,0,0,38.3,-118.4,5.4
1934,5,11,22,0,0,38.3,-118.4,5.0
1938,2,16,1,0,0,38.3,-118.4,5.0
1950,5,10,7,0,0,38.3,-118.4,4.6
1946,8,22,14,0,0,38.3,-118.4,5.0
1946,11,5,11,0,0,38.5,-118.25,5.2
1947,2,26,2,0,0,38.3,-118.4,5.4
1947,11,22,15,0,0,38.3,-118.4,4.5
1949,2,23,21,0,0,38.3,-118.4,4.5
1955,1,5,12,0,0,38.3,-118.4,4.5
1934,4,11,23,0,0,38.3,-118.4,4.5
1944,8,9,18,0,0,38.3,-118.4,5.5
1949,2,3,18,0,0,38.3,-118.4,4.5
1959,3,21,22,0,0,38.3,-118.4,4.7
1935,11,21,21,0,0,38.3,-118.4,4.8
1940,4,4,19,0,0,38.3,-118.4,4.8
1934,5,29,18,0,0,33.08,-115.98,4.5
1951,5,14,12,0,0,41.7,-112.8,6.6
1934,5,23,1,0,0,41.5,-112.5,4.8
1934,5,26,12,0,0,41.5,-112.5,5.1
1954,12,15,21,0,0,41.5,-112.5,6.0
1952,9,4,19,0,0,38.0,-118.0,4.7
1934,5,4,1,0,0,41.5,-112.5,5.1
1934,5,10,2,0,0,41.5,-112.5,4.8
1946,1,30,17,0,0,38.35,-117.88,4.5
1934,5,6,1,0,0,37.3,-116.6,4.5
1934,6,5,18,0,0,37.67,-115.33,4.9
1934,5,17,20,0,0,38.1,-116.3,4.5
1934,5,5,13,0,0,38.0,-118.0,4.5
1934,4,16,0,0,0,41.5,-111.5,5.5
1958,7,16,16,0,0,41.5,-112.5,5.2
1937,3,25,13,0,0,44.7,-73.8,4.5
1934,6,4,9,0,0,38.0,-115.0,5.0
1934,7,26,18,0,0,39.0,-117.0,4.5
1934,6,7,20,0,0,38.0,-118.0,4.6
1934,7,20,8,0,0,36.75,-121.4,3.5
1939,4,24,23,0,0,61.25,-147.5,7.1
1943,7,30,21,0,0,41.5,-113.0,5.5
1959,8,9,14,0,0,57.75,-152.25,6.5
1953,3,9,9,0,0,61.25,-147.0,6.2
1934,9,2,12,0,0,35.8,-120.33,5.0
1934,9,6,20,0,0,35.8,-120.33,4.0
1934,9,6,6,0,0,40.0,-121.0,4.5
1934,6,25,22,0,0,35.8,-120.33,5.0
1934,6,26,15,0,0,35.8,-120.33,6.0
1934,6,30,14,0,0,35.8,-120.33,4.5
1934,9,2,6,0,0,35.8,-120.33,4.5
1944,11,18,6,0,0,60.5,-151.0,6.7
1960,2,28,23,0,0,41.22,-125.27,6.5
1936,12,12,20,0,0,52.0,-173.0,6.0
1958,12,11,9,0,0,55.5,-156.75,6.7
1934,8,29,0,0,0,42.7,-103.0,4.3
1942,9,20,4,0,0,61.5,-147.5,6.0
1935,3,4,23,0,0,36.95,-89.2,4.7
1961,2,8,12,0,0,52.0,-175.0,6.5
1935,1,11,5,0,0,41.5,-90.5,4.0
1935,1,28,14,0,0,40.5,-124.08,5.0
1934,12,9,10,0,0,35.95,-121.5,4.5
1941,12,19,18,0,0,38.4,-118.5,4.5
1954,5,7,18,0,0,40.6,-124.2,4.8
1935,2,1,6,0,0,34.58,-120.33,4.5
1935,3,1,18,0,0,35.9,-120.5,5.0
1950,6,2,22,0,0,32.25,-115.5,6.5
1956,1,18,3,0,0,32.0,-114.75,7.1
1935,3,14,13,0,0,19.42,-155.28,5.9
1960,7,24,18,0,0,40.25,-125.25,5.7
1935,2,25,9,0,0,38.5,-117.9,4.6
1935,2,22,4,0,0,52.25,-169.5,6.7
1954,8,7,10,0,0,52.25,175.0,7.1
1935,3,1,11,0,0,40.3,-96.2,4.6
1935,5,29,13,0,0,37.38,-118.92,4.5
1935,8,13,4,0,0,41.0,-124.0,5.0
1935,7,28,19,0,0,37.25,-118.5,4.5
1957,7,3,21,0,0,19.5,-155.25,5.6
1947,7,22,9,0,0,34.2,-117.9,4.7
1935,9,29,23,0,0,34.03,-117.32,4.5
1937,2,15,19,0,0,63.75,-152.5,6.2
1935,11,7,0,0,0,32.9,-115.22,4.5
1935,11,17,23,0,0,32.9,-115.22,5.0
1935,12,8,14,0,0,32.9,-115.22,5.0
1944,5,3,15,0,0,46.6,-112.0,5.9
1940,11,27,18,0,0,46.6,-112.0,6.2
1952,4,30,16,0,0,34.1,-116.8,5.1
1935,12,23,11,0,0,34.1,-116.88,4.5
1935,12,23,12,0,0,34.1,-116.88,4.5
1956,10,16,3,0,0,46.6,-112.0,6.0
1942,9,18,22,0,0,46.87,-79.05,6.2
1935,11,18,19,0,0,33.5,-116.92,4.5
1936,1,7,13,0,0,19.52,-155.52,5.6
1935,12,6,22,0,0,46.6,-112.0,3.8
1952,5,8,4,0,0,46.6,-112.0,5.0
1936,1,20,1,0,0,33.17,-115.5,5.0
1936,3,5,11,0,0,33.6,-118.02,4.5
1942,1,26,15,0,0,39.5,-117.5,4.6
1936,1,23,0,0,0,62.0,-152.0,5.6
1936,4,15,8,0,0,38.0,-118.0,4.5
1961,6,22,19,0,0,34.13,-117.34,4.5
1936,2,28,16,0,0,41.0,-119.0,4.5
1961,10,28,12,0,0,39.1,-117.9,4.5
1936,7,9,21,0,0,32.9,-115.22,4.5
1962,9,16,13,0,0,50.25,179.0,6.2
1948,5,14,10,0,0,44.0,-128.5,5.5
1936,6,23,19,0,0,33.13,-116.08,4.5
1955,12,30,18,0,0,61.0,-153.0,5.7
1959,5,27,8,0,0,40.5,-121.65,4.5
1956,3,16,13,0,0,37.61,-118.37,5.0
1936,8,16,11,0,0,36.5,-121.17,4.5
1936,7,11,3,0,0,40.16,-126.45,5.8
1940,3,1,3,0,0,35.31,-100.77,4.4
1936,9,7,21,0,0,39.2,-117.5,5.0
1944,8,10,20,0,0,45.97,-118.21,5.7
1936,10,24,20,0,0,36.0,-114.8,4.5
1953,2,22,8,0,0,32.86,-115.71,4.5
1936,10,16,20,0,0,38.0,-113.3,4.7
1936,10,21,11,0,0,40.25,-117.38,4.5
1948,7,30,11,0,0,40.43,-117.28,4.7
1951,1,12,7,0,0,43.0,-129.0,6.2
1938,3,16,4,0,0,40.3,-126.0,5.0
1960,3,9,18,0,0,43.0,-131.0,6.0
1957,6,10,3,0,0,34.46,-120.52,4.5
1942,2,19,22,0,0,40.5,-125.25,5.7
1937,3,2,21,0,0,36.7,-121.2,4.5
1947,7,4,22,0,0,38.3,-118.3,5.0
1937,5,26,2,0,0,38.0,-118.0,4.5
1953,9,4,13,0,0,40.49,-84.27,5.0
1937,4,25,23,0,0,36.7,-121.7,4.5
1948,12,11,8,0,0,37.8,-122.2,4.5
1943,5,25,3,0,0,40.47,-84.28,5.4
1956,1,15,22,0,0,33.41,-116.26,6.0
1961,4,16,18,0,0,40.25,-126.75,5.5
1937,4,26,22,0,0,33.47,-116.58,4.5
1942,3,11,4,0,0,39.0,-117.0,4.5
1943,7,3,0,0,0,41.5,-119.8,4.6
1947,10,24,6,0,0,41.25,-120.0,5.2
1938,9,12,11,0,0,54.0,-166.5,6.2
1957,1,20,0,0,0,64.6,-147.1,7.3
1937,8,19,12,0,0,38.8,-120.1,4.5
1945,9,4,3,0,0,38.1,-118.2,4.6
1953,1,17,0,0,0,34.21,-117.53,4.5
1956,4,27,22,0,0,34.18,-117.55,4.5
1958,10,3,12,0,0,52.5,-177.5,7.2
1937,12,30,17,0,0,36.6,-121.5,4.5
1946,1,23,19,0,0,43.0,-127.0,5.7
1938,6,16,4,0,0,42.1,-113.9,5.4
1942,8,6,21,0,0,34.37,-120.62,4.5
1938,1,5,5,0,0,33.47,-116.58,4.5
1947,7,23,11,0,0,21.0,-156.0,6.7
1960,12,6,22,0,0,37.0,-122.0,4.5
1946,8,17,19,0,0,34.17,-116.26,4.5
1938,7,2,9,0,0,32.88,-115.58,4.5
1945,4,1,8,0,0,32.72,-118.17,4.5
1938,6,22,0,0,0,36.2,-121.3,4.5
1949,12,21,1,0,0,42.75,-126.1,6.0
1947,12,7,7,0,0,33.7,-117.51,5.5
1938,6,16,2,0,0,32.9,-115.22,5.0
1938,9,14,13,0,0,41.0,-124.0,5.0
1959,2,12,8,0,0,33.68,-117.55,4.5
1964,2,27,20,0,0,40.37,-78.23,3.3
1953,7,12,5,0,0,53.5,-167.0,6.2
1939,1,3,14,0,0,37.6,-115.8,4.5
1950,5,30,3,0,0,38.3,-115.8,4.5
1953,10,14,12,0,0,43.9,-126.2,5.6
1947,1,24,1,0,0,34.85,-116.14,4.5
1942,4,17,14,0,0,33.76,-118.25,4.5
1938,10,7,10,0,0,40.0,-124.0,5.5
1942,7,10,20,0,0,35.41,-90.25,4.8
1954,12,11,8,0,0,35.63,-117.51,5.0
1958,5,2,9,0,0,33.3,-108.5,4.9
1938,10,12,11,0,0,33.3,-108.5,4.3
1952,9,10,20,0,0,36.45,-121.25,5.0
1965,5,17,9,0,0,33.3,-108.5,4.8
1938,11,8,1,0,0,40.0,-124.0,4.5
1948,4,3,22,0,0,33.3,-108.5,3.8
1954,4,9,8,0,0,39.0,-116.0,4.5
1948,8,22,14,0,0,33.3,-108.5,4.3
1961,11,19,1,0,0,55.48,-158.37,8.3
1942,12,2,10,0,0,55.45,-157.55,7.3
1939,1,24,18,0,0,35.93,-120.48,4.5
1939,1,17,15,0,0,33.3,-108.5,4.6
1939,2,6,9,0,0,37.5,-121.8,4.5
1958,10,19,13,0,0,37.45,-118.6,5.7
1959,12,4,12,0,0,37.81,-118.32,4.5
1952,10,20,16,0,0,59.0,-153.0,5.5
1962,1,28,22,0,0,36.01,-117.72,4.5
1939,1,11,22,0,0,39.0,-119.2,5.5
1952,12,8,16,0,0,33.3,-108.5,3.7
1948,10,15,23,0,0,34.91,-118.97,4.5
1949,8,15,22,0,0,34.88,-119.0,4.5
1955,4,19,4,0,0,54.05,-162.01,6.2
1939,6,11,20,0,0,41.0,-125.9,4.9
1939,5,10,13,0,0,40.75,-126.0,5.0
1939,5,19,21,0,0,32.58,-117.8,4.5
1939,7,26,23,0,0,39.0,-117.0,4.5
1963,11,22,14,0,0,40.2,-124.7,4.5
1962,8,29,15,0,0,35.97,-114.82,5.0
1942,3,6,13,0,0,34.9,-119.04,4.5
1939,7,25,4,0,0,38.58,-117.83,5.5
1962,11,6,10,0,0,38.58,-117.83,4.7
1961,4,26,22,0,0,33.47,-116.43,4.5
1942,3,15,18,0,0,38.58,-117.83,4.8
1960,2,13,0,0,0,38.58,-117.83,4.5
1940,10,12,6,0,0,33.3,-108.5,4.6
1952,5,4,6,0,0,38.6,-117.8,4.5
1954,5,1,6,0,0,36.8,-121.45,5.5
1939,7,1,5,0,0,32.7,-118.2,4.5
1939,9,11,5,0,0,19.32,-155.12,5.5
1950,2,1,6,0,0,36.85,-121.68,4.5
1947,10,25,14,0,0,54.0,-164.0,6.2
1956,12,18,7,0,0,51.5,177.0,6.0
1960,12,23,0,0,0,34.0,-117.28,4.7
1948,5,15,10,0,0,47.5,-122.5,5.7
1957,3,3,12,0,0,38.18,-90.14,4.6
1961,12,26,9,0,0,33.78,-118.2,4.7
1953,11,8,2,0,0,35.8,-120.33,5.0
1959,9,5,2,0,0,51.5,175.0,6.9
1949,4,17,15,0,0,40.0,-121.6,5.7
1950,7,31,18,0,0,55.0,-161.5,6.7
1953,11,24,8,0,0,34.02,-117.05,4.6
1940,4,3,2,0,0,37.5,-118.53,4.5
1959,11,15,7,0,0,33.13,-116.08,4.5
1960,9,27,10,0,0,37.0,-115.0,5.0
1940,4,6,6,0,0,37.0,-115.0,4.5
1940,5,12,2,0,0,37.0,-115.0,4.5
1947,3,22,3,0,0,52.3,173.56,6.8
1947,8,17,6,0,0,52.69,173.25,7.1
1946,2,14,6,0,0,34.08,-116.3,5.4
1946,8,31,16,0,0,34.07,-116.33,5.2
1947,4,9,22,0,0,34.07,-116.32,4.6
1948,8,9,12,0,0,34.07,-116.33,5.0
1955,9,30,7,0,0,34.05,-116.28,4.5
1942,12,16,18,0,0,34.05,-116.28,4.5
1942,12,22,2,0,0,34.05,-116.28,4.5
1945,5,11,8,0,0,32.73,-115.5,7.1
1945,6,30,15,0,0,32.76,-115.48,4.5
1940,6,6,23,0,0,32.76,-115.48,5.5
1940,6,9,0,0,0,32.76,-115.48,4.5
1946,8,4,5,0,0,32.76,-115.48,4.5
1946,9,2,6,0,0,32.76,-115.48,5.5
1946,9,26,13,0,0,32.76,-115.48,4.5
1947,6,4,14,0,0,32.76,-115.48,4.5
1947,8,9,8,0,0,32.76,-115.48,5.0
1947,8,18,12,0,0,32.76,-115.48,5.5
1940,6,17,5,0,0,32.76,-115.48,4.5
1957,11,2,9,0,0,32.76,-115.48,4.5
1952,6,17,15,0,0,32.76,-115.48,4.5
1946,6,5,21,0,0,34.08,-116.33,4.7
1967,5,1,16,0,0,32.76,-115.48,4.5
1947,5,31,14,0,0,34.08,-116.33,4.5
1952,3,25,20,0,0,33.0,-116.43,5.1
1952,3,2,23,0,0,20.4,-154.7,6.0
1951,12,23,5,0,0,38.58,-117.83,4.5
1952,7,30,17,0,0,37.62,-118.8,4.8
1946,11,2,5,0,0,52.0,178.2,7.4
1967,6,1,6,0,0,52.0,178.0,5.7
1944,2,28,5,0,0,20.5,-155.0,5.6
1966,10,18,17,0,0,37.63,-118.77,4.6
1944,5,16,6,0,0,53.0,-165.5,7.0
1950,4,21,10,0,0,21.0,-155.25,5.6
1955,7,16,6,0,0,36.5,-121.5,4.5
1960,3,3,8,0,0,40.5,-125.0,4.5
1947,2,18,8,0,0,33.77,-118.45,4.7
1949,5,14,21,0,0,60.0,-150.5,6.0
1948,3,18,13,0,0,33.12,-116.42,4.5
1940,12,6,21,0,0,40.5,-124.1,4.5
1966,4,2,6,0,0,47.2,-123.4,5.1
1944,12,10,14,0,0,44.8,-130.0,6.0
1941,2,3,11,0,0,40.75,-124.9,4.7
1949,4,7,6,0,0,43.87,-71.37,5.5
1967,9,1,18,0,0,40.0,-124.0,5.5
1956,4,21,17,0,0,43.91,-71.28,5.5
1941,3,14,3,0,0,40.5,-125.0,4.7
1951,11,17,12,0,0,40.5,-125.25,6.6
1941,3,1,19,0,0,40.0,-125.0,4.5
1962,2,3,14,0,0,33.5,-116.48,4.5
1953,2,12,19,0,0,56.0,-153.5,6.5
1941,5,15,13,0,0,48.3,-119.6,4.5
1941,6,25,9,0,0,40.0,-121.0,4.5
1959,8,20,2,0,0,40.3,-126.4,6.0
1944,1,26,2,0,0,40.3,-125.0,4.5
1948,7,6,14,0,0,37.08,-121.75,4.5
1948,6,23,20,0,0,42.8,-126.0,5.2
1951,1,22,9,0,0,42.8,-126.0,5.0
1950,1,22,6,0,0,34.37,-119.58,5.9
1941,10,7,2,0,0,34.33,-119.58,4.5
1941,9,17,10,0,0,34.33,-119.58,4.5
1945,7,29,14,0,0,40.0,-119.0,5.0
1962,9,6,21,0,0,32.73,-115.45,4.5
1943,4,21,1,0,0,61.0,-151.0,6.2
1953,8,9,0,0,0,51.44,178.59,6.7
1948,8,11,18,0,0,55.75,-163.0,6.7
1956,8,6,9,0,0,41.5,-118.5,5.5
1945,4,1,21,0,0,34.33,-119.58,4.5
1960,6,13,4,0,0,37.57,-118.73,5.8
1960,7,30,2,0,0,37.57,-118.73,4.5
1962,6,24,7,0,0,37.57,-118.73,5.5
1962,9,7,0,0,0,37.57,-118.73,6.0
1965,11,3,17,0,0,37.57,-118.73,5.0
1964,1,1,19,0,0,34.87,-118.93,5.2
1961,9,4,22,0,0,19.5,-155.5,6.0
1947,11,1,12,0,0,56.5,-157.5,6.5
1960,2,27,4,0,0,40.4,-124.8,6.4
1941,11,2,11,0,0,40.4,-125.0,5.0
1949,4,21,6,0,0,33.82,-118.22,4.9
1953,7,31,22,0,0,33.87,-118.22,3.8
1965,2,16,23,0,0,37.57,-118.73,4.5
1941,11,23,13,0,0,39.5,-122.17,4.6
1941,12,21,17,0,0,43.0,-128.5,5.5
1955,11,15,18,0,0,54.0,-161.5,6.0
1951,6,20,16,0,0,33.78,-118.25,5.4
1950,4,23,4,0,0,32.6,-116.1,4.5
1949,5,24,20,0,0,37.57,-118.73,5.4
1962,8,5,16,0,0,37.57,-118.73,4.5
1945,11,21,21,0,0,37.57,-118.73,4.5
1959,5,29,4,0,0,34.4,-116.92,4.5
1960,5,17,14,0,0,34.4,-116.92,4.5
1945,11,18,11,0,0,37.57,-118.73,4.5
1943,5,7,4,0,0,34.0,-115.75,5.0
1960,1,16,1,0,0,32.98,-115.98,5.0
1966,8,6,12,0,0,37.57,-118.73,4.5
1961,4,1,20,0,0,38.5,-117.1,5.0
1942,9,17,13,0,0,38.5,-117.1,4.5
1943,11,30,13,0,0,34.3,-116.42,4.5
1967,3,20,4,0,0,38.6,-118.5,5.0
1958,9,17,9,0,0,34.48,-118.98,4.5
1949,11,29,1,0,0,34.48,-118.98,4.5
1944,2,12,13,0,0,53.5,-165.9,6.9
1961,4,22,21,0,0,32.97,-116.0,6.5
1961,5,5,15,0,0,32.97,-116.0,5.0
1961,5,11,6,0,0,32.97,-116.0,5.0
1961,6,12,23,0,0,32.97,-116.0,4.5
1961,6,28,6,0,0,32.97,-116.0,4.5
1964,8,5,12,0,0,32.97,-116.0,4.5
1967,4,28,8,0,0,32.97,-116.0,4.5
1944,7,9,14,0,0,33.23,-115.72,5.5
1963,6,29,6,0,0,32.97,-116.0,5.0
1946,4,6,23,0,0,33.23,-115.72,4.5
1949,10,31,16,0,0,33.23,-115.72,4.5
1943,1,1,20,0,0,32.97,-116.0,4.5
1961,4,28,13,0,0,32.97,-116.0,4.5
1948,12,8,1,0,0,32.97,-116.0,4.5
1957,3,15,14,0,0,32.97,-116.0,4.5
1948,8,12,13,0,0,32.97,-116.0,4.5
1966,1,23,1,0,0,34.62,-116.0,4.5
1953,9,11,2,0,0,39.7,-119.3,5.5
1959,3,22,16,0,0,59.5,-152.0,6.5
1964,1,20,23,0,0,37.57,-118.73,4.5
1960,2,26,23,0,0,38.87,-119.9,5.1
1949,3,18,19,0,0,38.72,-119.73,4.5
1959,2,6,22,0,0,33.42,-116.42,4.5
1946,11,23,4,0,0,41.63,-81.31,4.5
1943,9,1,12,0,0,32.73,-115.43,4.5
1967,4,13,8,0,0,39.43,-120.4,5.3
1966,6,1,5,0,0,37.38,-118.6,4.5
1961,11,21,2,0,0,33.12,-116.12,4.5
1943,7,12,17,0,0,48.5,-105.0,4.0
1949,8,25,12,0,0,38.2,-118.2,5.5
1947,8,6,1,0,0,34.27,-116.97,5.5
1952,4,15,6,0,0,36.02,-117.93,4.5
1951,3,29,1,0,0,40.5,-124.6,4.6
1960,1,29,20,0,0,34.33,-116.88,4.5
1962,8,11,1,0,0,34.35,-116.87,4.5
1948,12,14,9,0,0,37.43,-121.68,4.9
1958,10,19,2,0,0,33.78,-116.2,4.5
1962,8,18,23,0,0,32.97,-116.0,4.5
1963,10,21,9,0,0,32.97,-116.0,4.5
1960,3,5,10,0,0,61.9,-150.84,7.4
1968,4,8,7,0,0,37.78,-122.12,3.6
1956,9,30,17,0,0,33.92,-116.7,4.5
1943,11,30,19,0,0,48.4,-122.9,4.8
1961,8,28,12,0,0,34.33,-115.8,5.5
1961,3,3,0,0,0,40.3,-124.9,5.1
1946,8,11,17,0,0,40.3,-125.1,5.1
1967,2,5,4,0,0,44.5,-129.0,5.7
1970,8,8,6,0,0,44.5,-129.0,5.7
1957,2,13,7,0,0,34.01,-116.77,4.5
1956,5,15,15,0,0,33.98,-116.72,5.1
1957,3,7,12,0,0,33.99,-116.71,5.3
1953,11,20,4,0,0,34.67,-120.5,4.6
1944,7,2,21,0,0,33.87,-118.22,4.5
1947,12,16,7,0,0,33.87,-118.22,4.4
1950,8,23,15,0,0,35.35,-117.83,4.7
1966,7,19,13,0,0,44.41,-115.06,6.1
1944,8,13,15,0,0,54.0,-165.5,7.1
1957,7,19,3,0,0,40.3,-125.8,4.5
1957,4,1,11,0,0,59.0,-155.0,6.2
1949,9,5,21,0,0,44.96,-74.72,5.8
1954,5,22,2,0,0,45.0,-74.65,4.5
1957,7,1,12,0,0,41.5,-125.0,4.7
1949,9,14,22,0,0,51.5,179.5,6.9
1954,4,15,22,0,0,36.4,-117.92,4.7
1961,2,1,20,0,0,19.5,-155.5,5.6
1970,2,16,6,0,0,43.75,-126.75,5.7
1970,5,28,5,0,0,36.73,-121.2,4.7
1948,7,22,15,0,0,44.61,-115.09,6.0
1969,10,19,11,0,0,34.25,-116.17,5.0
1971,12,25,6,0,0,34.0,-120.02,5.4
1958,1,30,9,0,0,42.0,-126.0,5.0
1968,4,28,17,0,0,47.4,-121.7,5.5
1967,7,20,18,0,0,41.2,-123.5,5.0
1962,7,23,23,0,0,36.82,-121.37,4.6
1962,7,28,8,0,0,40.25,-126.5,6.2
1949,3,20,13,0,0,37.08,-117.5,5.0
1957,5,4,16,0,0,33.75,-81.38,4.3
1965,8,27,16,0,0,33.22,-116.13,5.7
1956,1,26,8,0,0,37.27,-121.8,4.5
1945,12,20,7,0,0,40.6,-116.5,5.1
1956,8,25,12,0,0,48.0,-114.3,5.5
1971,2,10,21,0,0,41.9,-126.7,6.1
